Time (UTC), Channel1
05/22/21 13:44:10, 232.8
05/22/21 13:44:15, 232.8
05/22/21 13:45:10, 237.9
05/22/21 13:45:15, 237.9
05/22/21 13:46:10, 200.2
05/22/21 13:46:15, 200.2
05/22/21 13:46:35, 
05/22/21 13:46:40, 
05/22/21 13:46:45, 
05/22/21 13:47:10, 205.9
05/22/21 13:47:15, 205.9
05/22/21 13:47:35, 
05/22/21 13:47:40, 
05/22/21 13:47:45, 
05/22/21 13:48:10, 230.0
05/22/21 13:48:15, 230.0
05/22/21 13:48:35, 
05/22/21 13:48:40, 
05/22/21 13:48:45, 
05/22/21 13:49:10, 239.6
05/22/21 13:49:15, 239.6
05/22/21 13:49:35, 
05/22/21 13:49:40, 
05/22/21 13:49:45, 
05/22/21 13:50:10, 242.4
05/22/21 13:50:15, 242.4
05/22/21 13:50:35, 
05/22/21 13:50:40, 
05/22/21 13:50:45, 
05/22/21 13:51:10, 243.1
05/22/21 13:51:15, 243.1
05/22/21 13:51:35, 
05/22/21 13:51:40, 
05/22/21 13:51:45, 
05/22/21 13:52:10, 242.6
05/22/21 13:52:15, 242.6
05/22/21 13:52:35, 
05/22/21 13:52:40, 
05/22/21 13:52:45, 
05/22/21 13:53:10, 241.7
05/22/21 13:53:15, 241.7
05/22/21 13:53:35, 
05/22/21 13:53:40, 
05/22/21 13:53:45, 
05/22/21 13:54:10, 241.4
05/22/21 13:54:15, 241.4
05/22/21 13:54:35, 
05/22/21 13:54:40, 
05/22/21 13:54:45, 
05/22/21 13:55:10, 242.1
05/22/21 13:55:15, 242.1
05/22/21 13:55:35, 
05/22/21 13:55:40, 
05/22/21 13:55:45, 
05/22/21 13:56:10, 241.9
05/22/21 13:56:15, 241.9
05/22/21 13:56:35, 
05/22/21 13:56:40, 
05/22/21 13:56:45, 
05/22/21 13:57:10, 242.1
05/22/21 13:57:15, 242.1
05/22/21 13:57:35, 
05/22/21 13:57:40, 
05/22/21 13:57:45, 
05/22/21 13:58:10, 240.4
05/22/21 13:58:15, 240.4
05/22/21 13:58:35, 
05/22/21 13:58:40, 
05/22/21 13:58:45, 
05/22/21 13:59:10, 240.2
05/22/21 13:59:15, 240.2
05/22/21 13:59:35, 
05/22/21 13:59:40, 
05/22/21 13:59:45, 
05/22/21 14:00:10, 240.1
05/22/21 14:00:15, 240.1
05/22/21 14:00:35, 
05/22/21 14:00:40, 
05/22/21 14:00:45, 
05/22/21 14:01:10, 239.8
05/22/21 14:01:15, 239.8
05/22/21 14:01:35, 
05/22/21 14:01:40, 
05/22/21 14:01:45, 
05/22/21 14:02:10, 239.9
05/22/21 14:02:15, 239.9
05/22/21 14:02:35, 
05/22/21 14:02:40, 
05/22/21 14:02:45, 
05/22/21 14:03:10, 240.4
05/22/21 14:03:15, 240.4
05/22/21 14:03:35, 
05/22/21 14:03:40, 
05/22/21 14:03:45, 
05/22/21 14:04:10, 240.8
05/22/21 14:04:15, 240.8
05/22/21 14:04:35, 
05/22/21 14:04:40, 
05/22/21 14:04:45, 
05/22/21 14:05:10, 241.3
05/22/21 14:05:15, 241.3
05/22/21 14:05:35, 
05/22/21 14:05:40, 
05/22/21 14:05:45, 
05/22/21 14:06:10, 241.7
05/22/21 14:06:15, 241.7
05/22/21 14:06:35, 
05/22/21 14:06:40, 
05/22/21 14:06:45, 
05/22/21 14:07:10, 242.3
05/22/21 14:07:15, 242.3
05/22/21 14:07:35, 
05/22/21 14:07:40, 
05/22/21 14:07:45, 
05/22/21 14:08:10, 243.4
05/22/21 14:08:15, 243.4
05/22/21 14:08:35, 
05/22/21 14:08:40, 
05/22/21 14:08:45, 
05/22/21 14:09:10, 242.5
05/22/21 14:09:15, 242.5
05/22/21 14:09:35, 
05/22/21 14:09:40, 
05/22/21 14:09:45, 
05/22/21 14:10:10, 242.1
05/22/21 14:10:15, 242.1
05/22/21 14:10:35, 
05/22/21 14:10:40, 
05/22/21 14:10:45, 
05/22/21 14:11:10, 243.3
05/22/21 14:11:15, 243.3
05/22/21 14:11:35, 
05/22/21 14:11:40, 
05/22/21 14:11:45, 
05/22/21 14:12:10, 244.0
05/22/21 14:12:15, 244.0
05/22/21 14:12:35, 
05/22/21 14:12:40, 
05/22/21 14:12:45, 
05/22/21 14:13:10, 244.3
05/22/21 14:13:15, 244.3
05/22/21 14:13:35, 
05/22/21 14:13:40, 
05/22/21 14:13:45, 
05/22/21 14:14:10, 244.7
05/22/21 14:14:15, 244.7
05/22/21 14:14:35, 
05/22/21 14:14:40, 
05/22/21 14:14:45, 
05/22/21 14:15:10, 245.2
05/22/21 14:15:15, 245.2
05/22/21 14:15:35, 
05/22/21 14:15:40, 
05/22/21 14:15:45, 
05/22/21 14:16:10, 244.8
05/22/21 14:16:15, 244.8
05/22/21 14:16:35, 
05/22/21 14:16:40, 
05/22/21 14:16:45, 
05/22/21 14:17:10, 245.3
05/22/21 14:17:15, 245.3
05/22/21 14:17:35, 
05/22/21 14:17:40, 
05/22/21 14:17:45, 
05/22/21 14:18:10, 246.1
05/22/21 14:18:15, 246.1
05/22/21 14:18:35, 
05/22/21 14:18:40, 
05/22/21 14:18:45, 
05/22/21 14:19:10, 247.7
05/22/21 14:19:15, 247.7
05/22/21 14:19:35, 
05/22/21 14:19:40, 
05/22/21 14:19:45, 
05/22/21 14:20:10, 248.1
05/22/21 14:20:15, 248.1
05/22/21 14:20:35, 
05/22/21 14:20:40, 
05/22/21 14:20:45, 
05/22/21 14:21:10, 248.8
05/22/21 14:21:15, 248.8
05/22/21 14:21:35, 
05/22/21 14:21:40, 
05/22/21 14:21:45, 
05/22/21 14:22:10, 249.4
05/22/21 14:22:15, 249.4
05/22/21 14:22:35, 
05/22/21 14:22:40, 
05/22/21 14:22:45, 
05/22/21 14:23:10, 249.8
05/22/21 14:23:15, 249.8
05/22/21 14:23:35, 
05/22/21 14:23:40, 
05/22/21 14:23:45, 
05/22/21 14:24:10, 249.2
05/22/21 14:24:15, 249.2
05/22/21 14:24:35, 
05/22/21 14:24:40, 
05/22/21 14:24:45, 
05/22/21 14:25:10, 248.1
05/22/21 14:25:15, 248.1
05/22/21 14:25:35, 
05/22/21 14:25:40, 
05/22/21 14:25:45, 
05/22/21 14:26:10, 248.5
05/22/21 14:26:15, 248.5
05/22/21 14:26:35, 
05/22/21 14:26:40, 
05/22/21 14:26:45, 
05/22/21 14:27:10, 248.9
05/22/21 14:27:15, 248.9
05/22/21 14:27:35, 
05/22/21 14:27:40, 
05/22/21 14:27:45, 
05/22/21 14:28:10, 249.2
05/22/21 14:28:15, 249.2
05/22/21 14:28:35, 
05/22/21 14:28:40, 
05/22/21 14:28:45, 
05/22/21 14:29:10, 249.4
05/22/21 14:29:15, 249.4
05/22/21 14:29:35, 
05/22/21 14:29:40, 
05/22/21 14:29:45, 
05/22/21 14:30:10, 250.4
05/22/21 14:30:15, 250.4
05/22/21 14:30:35, 
05/22/21 14:30:40, 
05/22/21 14:30:45, 
05/22/21 14:31:10, 251.0
05/22/21 14:31:15, 251.0
05/22/21 14:31:35, 
05/22/21 14:31:40, 
05/22/21 14:31:45, 
05/22/21 14:32:10, 251.2
05/22/21 14:32:15, 251.2
05/22/21 14:32:35, 
05/22/21 14:32:40, 
05/22/21 14:32:45, 
05/22/21 14:33:10, 250.6
05/22/21 14:33:15, 250.6
05/22/21 14:33:35, 
05/22/21 14:33:40, 
05/22/21 14:33:45, 
05/22/21 14:34:10, 250.4
05/22/21 14:34:15, 250.4
05/22/21 14:34:35, 
05/22/21 14:34:40, 
05/22/21 14:34:45, 
05/22/21 14:35:10, 250.5
05/22/21 14:35:15, 250.5
05/22/21 14:35:35, 
05/22/21 14:35:40, 
05/22/21 14:35:45, 
05/22/21 14:36:10, 250.6
05/22/21 14:36:15, 250.6
05/22/21 14:36:35, 
05/22/21 14:36:40, 
05/22/21 14:36:45, 
05/22/21 14:37:10, 248.9
05/22/21 14:37:15, 248.9
05/22/21 14:37:35, 
05/22/21 14:37:40, 
05/22/21 14:37:45, 
05/22/21 14:38:10, 248.9
05/22/21 14:38:15, 248.9
05/22/21 14:38:35, 
05/22/21 14:38:40, 
05/22/21 14:38:45, 
05/22/21 14:39:10, 249.5
05/22/21 14:39:15, 249.5
05/22/21 14:39:35, 
05/22/21 14:39:40, 
05/22/21 14:39:45, 
05/22/21 14:40:10, 249.7
05/22/21 14:40:15, 249.7
05/22/21 14:40:35, 
05/22/21 14:40:40, 
05/22/21 14:40:45, 
05/22/21 14:41:10, 249.7
05/22/21 14:41:15, 249.7
05/22/21 14:41:35, 
05/22/21 14:41:40, 
05/22/21 14:41:45, 
05/22/21 14:42:10, 249.1
05/22/21 14:42:15, 249.1
05/22/21 14:42:35, 
05/22/21 14:42:40, 
05/22/21 14:42:45, 
05/22/21 14:43:10, 248.5
05/22/21 14:43:15, 248.5
05/22/21 14:43:35, 
05/22/21 14:43:40, 
05/22/21 14:43:45, 
05/22/21 14:44:10, 248.5
05/22/21 14:44:15, 248.5
05/22/21 14:44:35, 
05/22/21 14:44:40, 
05/22/21 14:44:45, 
05/22/21 14:45:10, 248.8
05/22/21 14:45:15, 248.8
05/22/21 14:45:35, 
05/22/21 14:45:40, 
05/22/21 14:45:45, 
05/22/21 14:46:10, 249.5
05/22/21 14:46:15, 249.5
05/22/21 14:46:35, 
05/22/21 14:46:40, 
05/22/21 14:46:45, 
05/22/21 14:47:10, 250.2
05/22/21 14:47:15, 250.2
05/22/21 14:47:35, 
05/22/21 14:47:40, 
05/22/21 14:47:45, 
05/22/21 14:48:10, 249.2
05/22/21 14:48:15, 249.2
05/22/21 14:48:35, 
05/22/21 14:48:40, 
05/22/21 14:48:45, 
05/22/21 14:49:10, 248.8
05/22/21 14:49:15, 248.8
05/22/21 14:49:35, 
05/22/21 14:49:40, 
05/22/21 14:49:45, 
05/22/21 14:50:10, 248.6
05/22/21 14:50:15, 248.6
05/22/21 14:50:35, 
05/22/21 14:50:40, 
05/22/21 14:50:45, 
05/22/21 14:51:10, 248.7
05/22/21 14:51:15, 248.7
05/22/21 14:51:35, 
05/22/21 14:51:40, 
05/22/21 14:51:45, 
05/22/21 14:52:10, 248.7
05/22/21 14:52:15, 248.7
05/22/21 14:52:35, 
05/22/21 14:52:40, 
05/22/21 14:52:45, 
05/22/21 14:53:10, 248.5
05/22/21 14:53:15, 248.5
05/22/21 14:53:35, 
05/22/21 14:53:40, 
05/22/21 14:53:45, 
05/22/21 14:54:10, 248.7
05/22/21 14:54:15, 248.7
05/22/21 14:54:35, 
05/22/21 14:54:40, 
05/22/21 14:54:45, 
05/22/21 14:55:10, 248.5
05/22/21 14:55:15, 248.5
05/22/21 14:55:35, 
05/22/21 14:55:40, 
05/22/21 14:55:45, 
05/22/21 14:56:10, 248.2
05/22/21 14:56:15, 248.2
05/22/21 14:56:35, 
05/22/21 14:56:40, 
05/22/21 14:56:45, 
05/22/21 14:57:10, 247.8
05/22/21 14:57:15, 247.8
05/22/21 14:57:35, 
05/22/21 14:57:40, 
05/22/21 14:57:45, 
05/22/21 14:58:10, 247.0
05/22/21 14:58:15, 247.0
05/22/21 14:58:35, 
05/22/21 14:58:40, 
05/22/21 14:58:45, 
05/22/21 14:59:10, 247.2
05/22/21 14:59:15, 247.2
05/22/21 14:59:35, 
05/22/21 14:59:40, 
05/22/21 14:59:45, 
05/22/21 15:00:10, 247.4
05/22/21 15:00:15, 247.4
05/22/21 15:00:35, 
05/22/21 15:00:40, 
05/22/21 15:00:45, 
05/22/21 15:01:10, 248.1
05/22/21 15:01:15, 248.1
05/22/21 15:01:35, 
05/22/21 15:01:40, 
05/22/21 15:01:45, 
05/22/21 15:02:10, 248.5
05/22/21 15:02:15, 248.5
05/22/21 15:02:35, 
05/22/21 15:02:40, 
05/22/21 15:02:45, 
05/22/21 15:03:10, 248.2
05/22/21 15:03:15, 248.2
05/22/21 15:03:35, 
05/22/21 15:03:40, 
05/22/21 15:03:45, 
05/22/21 15:04:10, 248.0
05/22/21 15:04:15, 248.0
05/22/21 15:04:35, 
05/22/21 15:04:40, 
05/22/21 15:04:45, 
05/22/21 15:05:10, 247.8
05/22/21 15:05:15, 247.8
05/22/21 15:05:35, 
05/22/21 15:05:40, 
05/22/21 15:05:45, 
05/22/21 15:06:10, 247.7
05/22/21 15:06:15, 247.7
05/22/21 15:06:35, 
05/22/21 15:06:40, 
05/22/21 15:06:45, 
05/22/21 15:07:10, 247.5
05/22/21 15:07:15, 247.5
05/22/21 15:07:35, 
05/22/21 15:07:40, 
05/22/21 15:07:45, 
05/22/21 15:08:10, 247.5
05/22/21 15:08:15, 247.5
05/22/21 15:08:35, 
05/22/21 15:08:40, 
05/22/21 15:08:45, 
05/22/21 15:09:10, 248.3
05/22/21 15:09:15, 248.3
05/22/21 15:09:35, 
05/22/21 15:09:40, 
05/22/21 15:09:45, 
05/22/21 15:10:10, 249.7
05/22/21 15:10:15, 249.7
05/22/21 15:10:35, 
05/22/21 15:10:40, 
05/22/21 15:10:45, 
05/22/21 15:11:10, 251.7
05/22/21 15:11:15, 251.7
05/22/21 15:11:35, 
05/22/21 15:11:40, 
05/22/21 15:11:45, 
05/22/21 15:12:10, 252.4
05/22/21 15:12:15, 252.4
05/22/21 15:12:35, 
05/22/21 15:12:40, 
05/22/21 15:12:45, 
05/22/21 15:13:10, 252.3
05/22/21 15:13:15, 252.3
05/22/21 15:13:35, 
05/22/21 15:13:40, 
05/22/21 15:13:45, 
05/22/21 15:14:10, 252.5
05/22/21 15:14:15, 252.5
05/22/21 15:14:35, 
05/22/21 15:14:40, 
05/22/21 15:14:45, 
05/22/21 15:15:10, 252.5
05/22/21 15:15:15, 252.5
05/22/21 15:15:35, 
05/22/21 15:15:40, 
05/22/21 15:15:45, 
05/22/21 15:16:10, 253.2
05/22/21 15:16:15, 253.2
05/22/21 15:16:35, 
05/22/21 15:16:40, 
05/22/21 15:16:45, 
05/22/21 15:17:10, 254.3
05/22/21 15:17:15, 254.3
05/22/21 15:17:35, 
05/22/21 15:17:40, 
05/22/21 15:17:45, 
05/22/21 15:18:10, 254.3
05/22/21 15:18:15, 254.3
05/22/21 15:18:35, 
05/22/21 15:18:40, 
05/22/21 15:18:45, 
05/22/21 15:19:10, 253.6
05/22/21 15:19:15, 253.6
05/22/21 15:19:35, 
05/22/21 15:19:40, 
05/22/21 15:19:45, 
05/22/21 15:20:10, 253.6
05/22/21 15:20:15, 253.6
05/22/21 15:20:35, 
05/22/21 15:20:40, 
05/22/21 15:20:45, 
05/22/21 15:21:10, 255.0
05/22/21 15:21:15, 255.0
05/22/21 15:21:35, 
05/22/21 15:21:40, 
05/22/21 15:21:45, 
05/22/21 15:22:10, 256.4
05/22/21 15:22:15, 256.4
05/22/21 15:22:35, 
05/22/21 15:22:40, 
05/22/21 15:22:45, 
05/22/21 15:23:10, 256.7
05/22/21 15:23:15, 256.7
05/22/21 15:23:35, 
05/22/21 15:23:40, 
05/22/21 15:23:45, 
05/22/21 15:24:10, 256.4
05/22/21 15:24:15, 256.4
05/22/21 15:24:35, 
05/22/21 15:24:40, 
05/22/21 15:24:45, 
05/22/21 15:25:10, 256.3
05/22/21 15:25:15, 256.3
05/22/21 15:25:35, 
05/22/21 15:25:40, 
05/22/21 15:25:45, 
05/22/21 15:26:10, 256.6
05/22/21 15:26:15, 256.6
05/22/21 15:26:35, 
05/22/21 15:26:40, 
05/22/21 15:26:45, 
05/22/21 15:27:10, 257.0
05/22/21 15:27:15, 257.0
05/22/21 15:27:35, 
05/22/21 15:27:40, 
05/22/21 15:27:45, 
05/22/21 15:28:10, 257.1
05/22/21 15:28:15, 257.1
05/22/21 15:28:35, 
05/22/21 15:28:40, 
05/22/21 15:28:45, 
05/22/21 15:29:10, 257.9
05/22/21 15:29:15, 257.9
05/22/21 15:29:35, 
05/22/21 15:29:40, 
05/22/21 15:29:45, 
05/22/21 15:30:10, 257.1
05/22/21 15:30:15, 257.1
05/22/21 15:30:35, 
05/22/21 15:30:40, 
05/22/21 15:30:45, 
05/22/21 15:31:10, 258.4
05/22/21 15:31:15, 258.4
05/22/21 15:31:35, 
05/22/21 15:31:40, 
05/22/21 15:31:45, 
05/22/21 15:32:10, 258.1
05/22/21 15:32:15, 258.1
05/22/21 15:32:35, 
05/22/21 15:32:40, 
05/22/21 15:32:45, 
05/22/21 15:33:10, 260.2
05/22/21 15:33:15, 260.2
05/22/21 15:33:35, 
05/22/21 15:33:40, 
05/22/21 15:33:45, 
05/22/21 15:34:10, 261.7
05/22/21 15:34:15, 261.7
05/22/21 15:34:35, 
05/22/21 15:34:40, 
05/22/21 15:34:45, 
05/22/21 15:35:10, 261.3
05/22/21 15:35:15, 261.3
05/22/21 15:35:35, 
05/22/21 15:35:40, 
05/22/21 15:35:45, 
05/22/21 15:36:10, 260.4
05/22/21 15:36:15, 260.4
05/22/21 15:36:35, 
05/22/21 15:36:40, 
05/22/21 15:36:45, 
05/22/21 15:37:10, 259.5
05/22/21 15:37:15, 259.5
05/22/21 15:37:35, 
05/22/21 15:37:40, 
05/22/21 15:37:45, 
05/22/21 15:38:10, 262.2
05/22/21 15:38:15, 262.2
05/22/21 15:38:35, 
05/22/21 15:38:40, 
05/22/21 15:38:45, 
05/22/21 15:39:10, 259.4
05/22/21 15:39:15, 259.4
05/22/21 15:39:35, 
05/22/21 15:39:40, 
05/22/21 15:39:45, 
05/22/21 15:40:10, 262.1
05/22/21 15:40:15, 262.1
05/22/21 15:40:35, 
05/22/21 15:40:40, 
05/22/21 15:40:45, 
05/22/21 15:41:10, 261.1
05/22/21 15:41:15, 261.1
05/22/21 15:41:35, 
05/22/21 15:41:40, 
05/22/21 15:41:45, 
05/22/21 15:42:10, 261.0
05/22/21 15:42:15, 261.0
05/22/21 15:42:35, 
05/22/21 15:42:40, 
05/22/21 15:42:45, 
05/22/21 15:43:10, 261.4
05/22/21 15:43:15, 261.4
05/22/21 15:43:35, 
05/22/21 15:43:40, 
05/22/21 15:43:45, 
05/22/21 15:44:10, 259.2
05/22/21 15:44:15, 259.2
05/22/21 15:44:35, 
05/22/21 15:44:40, 
05/22/21 15:44:45, 
05/22/21 15:45:10, 258.7
05/22/21 15:45:15, 258.7
05/22/21 15:45:35, 
05/22/21 15:45:40, 
05/22/21 15:45:45, 
05/22/21 15:46:10, 259.2
05/22/21 15:46:15, 259.2
05/22/21 15:46:35, 
05/22/21 15:46:40, 
05/22/21 15:46:45, 
05/22/21 15:47:10, 262.4
05/22/21 15:47:15, 262.4
05/22/21 15:47:35, 
05/22/21 15:47:40, 
05/22/21 15:47:45, 
05/22/21 15:48:10, 263.1
05/22/21 15:48:15, 263.1
05/22/21 15:48:35, 
05/22/21 15:48:40, 
05/22/21 15:48:45, 
05/22/21 15:49:10, 260.2
05/22/21 15:49:15, 260.2
05/22/21 15:49:35, 
05/22/21 15:49:40, 
05/22/21 15:49:45, 
05/22/21 15:50:10, 259.5
05/22/21 15:50:15, 259.5
05/22/21 15:50:35, 
05/22/21 15:50:40, 
05/22/21 15:50:45, 
05/22/21 15:51:10, 259.2
05/22/21 15:51:15, 259.2
05/22/21 15:51:35, 
05/22/21 15:51:40, 
05/22/21 15:51:45, 
05/22/21 15:52:10, 263.9
05/22/21 15:52:15, 263.9
05/22/21 15:52:35, 
05/22/21 15:52:40, 
05/22/21 15:52:45, 
05/22/21 15:53:10, 265.0
05/22/21 15:53:15, 265.0
05/22/21 15:53:35, 
05/22/21 15:53:40, 
05/22/21 15:53:45, 
05/22/21 15:54:10, 263.8
05/22/21 15:54:15, 263.8
05/22/21 15:54:35, 
05/22/21 15:54:40, 
05/22/21 15:54:45, 
05/22/21 15:55:10, 264.7
05/22/21 15:55:15, 264.7
05/22/21 15:55:35, 
05/22/21 15:55:40, 
05/22/21 15:55:45, 
05/22/21 15:56:10, 265.0
05/22/21 15:56:15, 265.0
05/22/21 15:56:35, 
05/22/21 15:56:40, 
05/22/21 15:56:45, 
05/22/21 15:57:10, 259.1
05/22/21 15:57:15, 259.1
05/22/21 15:57:35, 
05/22/21 15:57:40, 
05/22/21 15:57:45, 
05/22/21 15:58:10, 255.6
05/22/21 15:58:15, 255.6
05/22/21 15:58:35, 
05/22/21 15:58:40, 
05/22/21 15:58:45, 
05/22/21 15:59:10, 255.1
05/22/21 15:59:15, 255.1
05/22/21 15:59:35, 
05/22/21 15:59:40, 
05/22/21 15:59:45, 
05/22/21 16:00:10, 255.0
05/22/21 16:00:15, 255.0
05/22/21 16:00:35, 
05/22/21 16:00:40, 
05/22/21 16:00:45, 
05/22/21 16:01:10, 255.9
05/22/21 16:01:15, 255.9
05/22/21 16:01:35, 
05/22/21 16:01:40, 
05/22/21 16:01:45, 
05/22/21 16:02:10, 256.9
05/22/21 16:02:15, 256.9
05/22/21 16:02:35, 
05/22/21 16:02:40, 
05/22/21 16:02:45, 
05/22/21 16:03:10, 256.5
05/22/21 16:03:15, 256.5
05/22/21 16:03:35, 
05/22/21 16:03:40, 
05/22/21 16:03:45, 
05/22/21 16:04:10, 257.7
05/22/21 16:04:15, 257.7
05/22/21 16:04:35, 
05/22/21 16:04:40, 
05/22/21 16:04:45, 
05/22/21 16:05:10, 257.8
05/22/21 16:05:15, 257.8
05/22/21 16:05:35, 
05/22/21 16:05:40, 
05/22/21 16:05:45, 
05/22/21 16:06:10, 256.0
05/22/21 16:06:15, 256.0
05/22/21 16:06:35, 
05/22/21 16:06:40, 
05/22/21 16:06:45, 
05/22/21 16:07:10, 256.0
05/22/21 16:07:15, 256.0
05/22/21 16:07:35, 
05/22/21 16:07:40, 
05/22/21 16:07:45, 
05/22/21 16:08:10, 257.2
05/22/21 16:08:15, 257.2
05/22/21 16:08:35, 
05/22/21 16:08:40, 
05/22/21 16:08:45, 
05/22/21 16:09:10, 256.7
05/22/21 16:09:15, 256.7
05/22/21 16:09:35, 
05/22/21 16:09:40, 
05/22/21 16:09:45, 
05/22/21 16:10:10, 256.0
05/22/21 16:10:15, 256.0
05/22/21 16:10:35, 
05/22/21 16:10:40, 
