Time (UTC), Channel2
05/22/21 16:17:15, 
05/22/21 16:17:35, 145.9
05/22/21 16:17:40, 145.9
05/22/21 16:17:45, 
05/22/21 16:18:10, 
05/22/21 16:18:15, 
05/22/21 16:18:35, 146.2
05/22/21 16:18:40, 146.2
05/22/21 16:18:45, 
05/22/21 16:19:10, 
05/22/21 16:19:15, 
05/22/21 16:19:35, 146.6
05/22/21 16:19:40, 146.6
05/22/21 16:19:45, 
05/22/21 16:20:10, 
05/22/21 16:20:15, 
05/22/21 16:20:35, 146.9
05/22/21 16:20:40, 146.9
05/22/21 16:20:45, 
05/22/21 16:21:10, 
05/22/21 16:21:15, 
05/22/21 16:21:35, 147.3
05/22/21 16:21:40, 147.3
05/22/21 16:21:45, 
05/22/21 16:22:10, 
05/22/21 16:22:15, 
05/22/21 16:22:35, 147.6
05/22/21 16:22:40, 147.6
05/22/21 16:22:45, 
05/22/21 16:23:10, 
05/22/21 16:23:15, 
05/22/21 16:23:35, 147.9
05/22/21 16:23:40, 147.9
05/22/21 16:23:45, 
05/22/21 16:24:10, 
05/22/21 16:24:15, 
05/22/21 16:24:35, 148.2
05/22/21 16:24:40, 148.2
05/22/21 16:24:45, 
05/22/21 16:25:10, 
05/22/21 16:25:15, 
05/22/21 16:25:35, 148.5
05/22/21 16:25:40, 148.5
05/22/21 16:25:45, 
05/22/21 16:26:10, 
05/22/21 16:26:15, 
05/22/21 16:26:35, 148.8
05/22/21 16:26:40, 148.8
05/22/21 16:26:45, 
05/22/21 16:27:10, 
05/22/21 16:27:15, 
05/22/21 16:27:35, 149.1
05/22/21 16:27:40, 149.1
05/22/21 16:27:45, 
05/22/21 16:28:10, 
05/22/21 16:28:15, 
05/22/21 16:28:35, 149.4
05/22/21 16:28:40, 149.4
05/22/21 16:28:45, 
05/22/21 16:29:10, 
05/22/21 16:29:15, 
05/22/21 16:29:35, 149.8
05/22/21 16:29:40, 149.8
05/22/21 16:29:45, 
05/22/21 16:30:10, 
05/22/21 16:30:15, 
05/22/21 16:30:35, 150.1
05/22/21 16:30:40, 150.1
05/22/21 16:30:45, 
05/22/21 16:31:10, 
05/22/21 16:31:15, 
05/22/21 16:31:35, 150.4
05/22/21 16:31:40, 150.4
05/22/21 16:31:45, 
05/22/21 16:32:10, 
05/22/21 16:32:15, 
05/22/21 16:32:35, 150.7
05/22/21 16:32:40, 150.7
05/22/21 16:32:45, 
05/22/21 16:33:10, 
05/22/21 16:33:15, 
05/22/21 16:33:35, 151.0
05/22/21 16:33:40, 151.0
05/22/21 16:33:45, 
05/22/21 16:34:10, 
05/22/21 16:34:15, 
05/22/21 16:34:35, 151.3
05/22/21 16:34:40, 151.3
05/22/21 16:34:45, 
05/22/21 16:35:10, 
05/22/21 16:35:15, 
05/22/21 16:35:35, 151.4
05/22/21 16:35:40, 151.4
05/22/21 16:35:45, 
05/22/21 16:36:10, 
05/22/21 16:36:15, 
05/22/21 16:36:35, 151.7
05/22/21 16:36:40, 151.7
05/22/21 16:36:45, 
05/22/21 16:37:10, 
05/22/21 16:37:15, 
05/22/21 16:37:35, 152.0
05/22/21 16:37:40, 152.0
05/22/21 16:37:45, 
05/22/21 16:38:10, 
05/22/21 16:38:15, 
05/22/21 16:38:35, 152.3
05/22/21 16:38:40, 152.3
05/22/21 16:38:45, 
05/22/21 16:39:10, 
05/22/21 16:39:15, 
05/22/21 16:39:35, 152.6
05/22/21 16:39:40, 152.6
05/22/21 16:39:45, 
05/22/21 16:40:10, 
05/22/21 16:40:15, 
05/22/21 16:40:35, 152.8
05/22/21 16:40:40, 152.8
05/22/21 16:40:45, 
05/22/21 16:41:10, 
05/22/21 16:41:15, 
05/22/21 16:41:35, 153.0
05/22/21 16:41:40, 153.0
05/22/21 16:41:45, 
05/22/21 16:42:10, 
05/22/21 16:42:15, 
05/22/21 16:42:35, 153.3
05/22/21 16:42:40, 153.3
05/22/21 16:42:45, 
05/22/21 16:43:10, 
05/22/21 16:43:15, 
05/22/21 16:43:35, 153.6
05/22/21 16:43:40, 153.6
05/22/21 16:43:45, 
05/22/21 16:44:10, 
05/22/21 16:44:15, 
05/22/21 16:44:35, 153.9
05/22/21 16:44:40, 153.9
05/22/21 16:44:45, 
05/22/21 16:45:10, 
05/22/21 16:45:15, 
05/22/21 16:45:35, 154.1
05/22/21 16:45:40, 154.1
05/22/21 16:45:45, 
05/22/21 16:46:10, 
05/22/21 16:46:15, 
05/22/21 16:46:35, 154.4
05/22/21 16:46:40, 154.4
05/22/21 16:46:45, 
05/22/21 16:47:10, 
05/22/21 16:47:15, 
05/22/21 16:47:35, 154.6
05/22/21 16:47:40, 154.6
05/22/21 16:47:45, 
05/22/21 16:48:10, 
05/22/21 16:48:15, 
05/22/21 16:48:35, 154.9
05/22/21 16:48:40, 154.9
05/22/21 16:48:45, 
05/22/21 16:49:10, 
05/22/21 16:49:15, 
05/22/21 16:49:35, 155.1
05/22/21 16:49:40, 155.1
05/22/21 16:49:45, 
05/22/21 16:50:10, 
05/22/21 16:50:15, 
05/22/21 16:50:35, 155.3
05/22/21 16:50:40, 155.3
05/22/21 16:50:45, 
05/22/21 16:51:10, 
05/22/21 16:51:15, 
05/22/21 16:51:35, 155.5
05/22/21 16:51:40, 155.5
05/22/21 16:51:45, 
05/22/21 16:52:10, 
05/22/21 16:52:15, 
05/22/21 16:52:35, 155.8
05/22/21 16:52:40, 155.8
05/22/21 16:52:45, 
05/22/21 16:53:10, 
05/22/21 16:53:15, 
05/22/21 16:53:35, 156.0
05/22/21 16:53:40, 156.0
05/22/21 16:53:45, 
05/22/21 16:54:10, 
05/22/21 16:54:15, 
05/22/21 16:54:35, 156.2
05/22/21 16:54:40, 156.2
05/22/21 16:54:45, 
05/22/21 16:55:10, 
05/22/21 16:55:15, 
05/22/21 16:55:35, 156.4
05/22/21 16:55:40, 156.4
05/22/21 16:55:45, 
05/22/21 16:56:10, 
05/22/21 16:56:15, 
05/22/21 16:56:35, 156.6
05/22/21 16:56:40, 156.6
05/22/21 16:56:45, 
05/22/21 16:57:10, 
05/22/21 16:57:15, 
05/22/21 16:57:35, 156.8
05/22/21 16:57:40, 156.8
05/22/21 16:57:45, 
05/22/21 16:58:10, 
05/22/21 16:58:15, 
05/22/21 16:58:35, 156.9
05/22/21 16:58:40, 156.9
05/22/21 16:58:45, 
05/22/21 16:59:10, 
05/22/21 16:59:15, 
05/22/21 16:59:35, 157.1
05/22/21 16:59:40, 157.1
05/22/21 16:59:45, 
05/22/21 17:00:10, 
05/22/21 17:00:15, 
05/22/21 17:00:35, 157.3
05/22/21 17:00:40, 157.3
05/22/21 17:00:45, 
05/22/21 17:01:10, 
05/22/21 17:01:15, 
05/22/21 17:01:35, 157.5
05/22/21 17:01:40, 157.5
05/22/21 17:01:45, 
05/22/21 17:02:10, 
05/22/21 17:02:15, 
05/22/21 17:02:35, 157.7
05/22/21 17:02:40, 157.7
05/22/21 17:02:45, 
05/22/21 17:03:10, 
05/22/21 17:03:15, 
05/22/21 17:03:35, 157.8
05/22/21 17:03:40, 157.8
05/22/21 17:03:45, 
05/22/21 17:04:10, 
05/22/21 17:04:15, 
05/22/21 17:04:35, 158.0
05/22/21 17:04:40, 158.0
05/22/21 17:04:45, 
05/22/21 17:05:10, 
05/22/21 17:05:15, 
05/22/21 17:05:35, 158.1
05/22/21 17:05:40, 158.1
05/22/21 17:05:45, 
05/22/21 17:06:10, 
05/22/21 17:06:15, 
05/22/21 17:06:35, 158.3
05/22/21 17:06:40, 158.3
05/22/21 17:06:45, 
05/22/21 17:07:10, 
05/22/21 17:07:15, 
05/22/21 17:07:35, 158.4
05/22/21 17:07:40, 158.4
05/22/21 17:07:45, 
05/22/21 17:08:10, 
05/22/21 17:08:15, 
05/22/21 17:08:35, 158.5
05/22/21 17:08:40, 158.5
05/22/21 17:08:45, 
05/22/21 17:09:10, 
05/22/21 17:09:15, 
05/22/21 17:09:35, 158.7
05/22/21 17:09:40, 158.7
05/22/21 17:09:45, 
05/22/21 17:10:10, 
05/22/21 17:10:15, 
05/22/21 17:10:35, 158.8
05/22/21 17:10:40, 158.8
05/22/21 17:10:45, 
05/22/21 17:11:10, 
05/22/21 17:11:15, 
05/22/21 17:11:35, 158.9
05/22/21 17:11:40, 158.9
05/22/21 17:11:45, 
05/22/21 17:12:10, 
05/22/21 17:12:15, 
05/22/21 17:12:35, 159.0
05/22/21 17:12:40, 159.0
05/22/21 17:12:45, 
05/22/21 17:13:10, 
05/22/21 17:13:15, 
05/22/21 17:13:35, 159.1
05/22/21 17:13:40, 159.1
05/22/21 17:13:45, 
05/22/21 17:14:10, 
05/22/21 17:14:15, 
05/22/21 17:14:35, 159.2
05/22/21 17:14:40, 159.2
05/22/21 17:14:45, 
05/22/21 17:15:10, 
05/22/21 17:15:15, 
05/22/21 17:15:35, 159.3
05/22/21 17:15:40, 159.3
05/22/21 17:15:45, 
05/22/21 17:16:10, 
05/22/21 17:16:15, 
05/22/21 17:16:35, 159.4
05/22/21 17:16:40, 159.4
05/22/21 17:16:45, 
05/22/21 17:17:10, 
05/22/21 17:17:15, 
05/22/21 17:17:35, 159.5
05/22/21 17:17:40, 159.5
05/22/21 17:17:45, 
05/22/21 17:18:10, 
05/22/21 17:18:15, 
05/22/21 17:18:35, 159.6
05/22/21 17:18:40, 159.6
05/22/21 17:18:45, 
05/22/21 17:19:10, 
05/22/21 17:19:15, 
05/22/21 17:19:35, 159.7
05/22/21 17:19:40, 159.7
05/22/21 17:19:45, 
05/22/21 17:20:10, 
05/22/21 17:20:15, 
05/22/21 17:20:35, 159.8
05/22/21 17:20:40, 159.8
05/22/21 17:20:45, 
05/22/21 17:21:10, 
05/22/21 17:21:15, 
05/22/21 17:21:35, 159.9
05/22/21 17:21:40, 159.9
05/22/21 17:21:45, 
05/22/21 17:22:10, 
05/22/21 17:22:15, 
05/22/21 17:22:35, 159.9
05/22/21 17:22:40, 159.9
05/22/21 17:22:45, 
05/22/21 17:23:10, 
